id,order_id,customer_id,date,amount,status,created_at
678,SO-20250678,660,2024-02-27,35638.72,Shipped,2024-02-26T15:22:18
679,SO-20250679,1466,2022-02-13,47789.81,Shipped,2025-09-01T02:08:14
680,SO-20250680,550,2022-02-27,29080.27,Pending,2023-05-26T21:41:37
681,SO-20250681,425,2020-11-25,11015.34,Completed,2023-08-05T11:54:16
682,SO-20250682,926,2025-08-02,43165.25,Shipped,2021-04-09T15:36:31
683,SO-20250683,448,2024-08-08,15334.65,Shipped,2022-11-20T23:30:46
684,SO-20250684,1171,2024-06-04,7902.61,Cancelled,2023-11-10T05:21:21
685,SO-20250685,522,2024-03-05,27550.07,Completed,2021-07-08T00:31:30
686,SO-20250686,1540,2021-07-16,4247.21,Shipped,2025-03-17T17:43:46
687,SO-20250687,1063,2024-09-06,17611.17,Pending,2023-01-14T13:21:04
688,SO-20250688,953,2021-04-07,25637.49,Cancelled,2024-11-29T04:15:29
689,SO-20250689,873,2023-01-16,22585.00,Shipped,2025-10-30T20:14:24
690,SO-20250690,838,2021-06-14,18407.22,Shipped,2021-11-07T05:47:34
691,SO-20250691,650,2023-11-29,13687.32,Pending,2023-11-22T09:04:05
692,SO-20250692,368,2022-07-09,22112.34,Cancelled,2021-01-30T20:29:23
693,SO-20250693,1322,2021-11-22,3840.63,Pending,2023-11-09T14:40:07
694,SO-20250694,604,2025-09-28,42138.04,Pending,2024-07-29T06:27:24
695,SO-20250695,1610,2022-06-19,13857.43,Completed,2024-03-29T02:47:58
696,SO-20250696,202,2023-04-22,5973.46,Cancelled,2022-10-11T22:53:28
697,SO-20250697,79,2023-08-12,27324.00,Cancelled,2021-01-28T01:06:50
698,SO-20250698,403,2024-10-29,33771.61,Cancelled,2021-03-27T13:09:48
699,SO-20250699,620,2021-10-19,37273.31,Cancelled,2022-03-08T06:54:41
700,SO-20250700,391,2025-10-12,35296.85,Completed,2024-01-10T01:20:20
701,SO-20250701,1752,2020-11-09,37631.55,Cancelled,2023-11-07T02:10:31
702,SO-20250702,18,2021-03-07,38515.30,Cancelled,2025-04-02T20:12:30
703,SO-20250703,1685,2024-06-01,17364.29,Shipped,2024-02-27T05:25:41
704,SO-20250704,1938,2021-07-03,20317.64,Pending,2020-11-24T10:27:04
705,SO-20250705,967,2021-09-28,32721.85,Completed,2024-07-07T08:55:45
706,SO-20250706,1773,2023-11-28,19905.39,Completed,2021-02-28T07:18:44
707,SO-20250707,1482,2023-04-02,37469.40,Shipped,2022-07-03T23:20:43
708,SO-20250708,479,2025-09-17,25815.48,Shipped,2025-04-24T03:59:41
709,SO-20250709,1480,2021-04-10,40729.17,Cancelled,2023-10-17T14:03:26
710,SO-20250710,1622,2020-11-21,4339.50,Completed,2023-05-30T20:01:37
711,SO-20250711,879,2023-06-14,38518.05,Shipped,2022-04-04T14:24:49
712,SO-20250712,430,2021-07-29,21962.11,Pending,2025-04-19T06:08:05
713,SO-20250713,768,2023-07-23,6990.56,Completed,2021-10-30T22:35:41
714,SO-20250714,626,2021-11-26,47170.53,Pending,2021-04-20T19:34:05
715,SO-20250715,1024,2022-12-15,40529.55,Cancelled,2024-02-16T19:00:34
716,SO-20250716,696,2022-01-28,11313.26,Shipped,2024-06-16T06:29:14
717,SO-20250717,1405,2023-09-08,37643.68,Cancelled,2022-09-15T18:40:33
718,SO-20250718,668,2022-08-05,29368.41,Pending,2024-01-16T14:01:12
719,SO-20250719,1889,2023-08-30,6999.78,Cancelled,2024-06-10T08:19:30
720,SO-20250720,1164,2023-04-24,31510.47,Shipped,2022-11-27T20:25:05
721,SO-20250721,781,2024-07-01,10250.02,Shipped,2025-08-28T05:42:12
722,SO-20250722,131,2022-12-20,26747.80,Completed,2022-05-10T10:24:53
723,SO-20250723,973,2020-11-09,5476.49,Shipped,2024-08-22T12:28:32
724,SO-20250724,1309,2023-12-25,44742.45,Pending,2023-03-27T03:27:31
725,SO-20250725,352,2022-01-23,5260.44,Completed,2023-07-30T06:33:25
726,SO-20250726,66,2023-10-14,41332.42,Shipped,2022-04-01T18:55:10
727,SO-20250727,55,2022-11-30,9375.27,Pending,2023-05-15T14:24:43
728,SO-20250728,1867,2025-08-27,48151.58,Cancelled,2022-11-29T18:43:34
729,SO-20250729,422,2021-12-18,11690.32,Pending,2023-03-23T09:59:12
730,SO-20250730,932,2021-07-14,2919.79,Pending,2023-08-07T05:07:55
731,SO-20250731,352,2024-03-01,16372.26,Shipped,2025-02-14T20:33:33
732,SO-20250732,801,2025-07-11,7893.92,Pending,2021-03-06T18:11:13
733,SO-20250733,265,2024-09-08,26845.83,Shipped,2022-01-22T13:23:12
734,SO-20250734,1522,2025-07-13,3484.71,Completed,2023-09-04T12:37:34
735,SO-20250735,267,2024-07-09,43528.93,Cancelled,2020-11-25T15:07:41
736,SO-20250736,886,2021-01-28,40903.91,Shipped,2024-12-27T08:17:58
737,SO-20250737,326,2022-09-12,30205.29,Cancelled,2025-06-23T10:55:12
738,SO-20250738,1204,2025-05-10,10188.49,Shipped,2023-08-04T12:17:21
739,SO-20250739,565,2020-12-24,10125.05,Completed,2021-11-04T14:39:03
740,SO-20250740,913,2025-06-29,3245.30,Shipped,2020-11-20T15:19:55
741,SO-20250741,1239,2023-08-29,40387.91,Cancelled,2021-07-06T11:19:52
742,SO-20250742,1865,2020-11-29,28482.99,Shipped,2023-12-28T08:35:48
743,SO-20250743,943,2021-10-30,23161.64,Pending,2021-07-08T15:55:58
744,SO-20250744,1510,2025-09-09,4600.58,Shipped,2022-07-28T20:16:02
745,SO-20250745,711,2021-07-22,35030.81,Cancelled,2023-04-04T16:43:08
746,SO-20250746,801,2023-07-12,30670.72,Completed,2020-12-18T05:08:09
747,SO-20250747,851,2023-06-26,12494.28,Shipped,2021-10-19T03:09:55
748,SO-20250748,938,2021-08-15,19264.02,Completed,2023-12-14T00:32:33
749,SO-20250749,1431,2025-02-16,28452.33,Shipped,2021-12-03T16:47:41
750,SO-20250750,1431,2022-01-02,47287.08,Completed,2025-04-27T18:17:52
751,SO-20250751,1814,2022-01-31,43533.45,Cancelled,2023-07-03T04:55:22
752,SO-20250752,1808,2025-02-15,31422.76,Cancelled,2023-11-21T08:40:17
753,SO-20250753,1366,2024-10-19,45819.00,Completed,2024-08-24T18:44:25
754,SO-20250754,1862,2020-11-28,24699.70,Pending,2022-04-07T16:05:02
755,SO-20250755,756,2025-08-14,3872.86,Pending,2025-07-30T04:18:21
756,SO-20250756,1034,2021-03-02,38338.63,Cancelled,2024-09-04T06:26:55
757,SO-20250757,840,2021-10-30,22574.25,Cancelled,2023-12-21T04:52:49
758,SO-20250758,425,2024-05-31,25327.93,Shipped,2021-01-28T18:00:57
759,SO-20250759,55,2023-10-05,3706.11,Shipped,2021-12-18T03:10:57
760,SO-20250760,781,2025-03-04,17215.70,Shipped,2023-11-28T14:35:14
761,SO-20250761,1753,2024-01-13,9760.46,Pending,2022-02-02T13:37:02
762,SO-20250762,22,2023-09-25,12567.76,Completed,2023-08-11T20:01:36
763,SO-20250763,670,2025-03-29,33531.26,Shipped,2021-07-02T08:16:20
764,SO-20250764,993,2022-11-23,23094.78,Pending,2024-05-20T06:39:58
765,SO-20250765,1124,2024-01-24,32868.28,Shipped,2024-04-24T18:16:32
766,SO-20250766,288,2021-07-20,23565.85,Cancelled,2025-05-16T02:20:03
767,SO-20250767,1724,2025-07-21,8110.26,Pending,2021-02-13T12:00:50
768,SO-20250768,1244,2021-04-10,5070.73,Cancelled,2024-09-24T13:12:38
769,SO-20250769,255,2022-02-26,26755.96,Shipped,2023-03-06T20:50:33
770,SO-20250770,345,2023-12-22,3925.39,Pending,2024-01-03T20:28:19
771,SO-20250771,1388,2023-08-07,13698.95,Shipped,2022-01-27T23:25:58
772,SO-20250772,734,2021-08-20,8938.11,Pending,2022-01-03T15:03:34
773,SO-20250773,1829,2021-12-26,33768.45,Completed,2021-09-23T04:55:04
774,SO-20250774,906,2023-08-19,34852.28,Pending,2023-12-25T18:03:26
775,SO-20250775,800,2024-04-12,34532.82,Shipped,2022-06-21T12:31:47
776,SO-20250776,108,2021-09-28,29930.36,Pending,2023-03-14T08:06:29
777,SO-20250777,1582,2023-01-21,18900.91,Completed,2021-01-29T03:56:52
778,SO-20250778,1903,2023-02-12,12522.50,Completed,2023-08-04T22:19:10
779,SO-20250779,410,2024-07-18,4614.75,Shipped,2025-02-10T00:02:26
780,SO-20250780,58,2023-01-25,49465.07,Cancelled,2024-12-18T08:49:45
781,SO-20250781,1681,2024-09-16,9647.98,Pending,2023-08-09T21:20:37
782,SO-20250782,452,2024-07-20,47939.33,Pending,2022-03-19T07:21:41
783,SO-20250783,1633,2024-01-27,41777.48,Completed,2021-11-01T09:19:06
784,SO-20250784,1483,2023-04-14,8394.01,Shipped,2022-04-29T16:10:40
785,SO-20250785,1050,2022-03-19,5428.81,Cancelled,2025-10-15T00:53:50
786,SO-20250786,661,2022-01-26,28124.60,Completed,2024-09-20T15:49:06
787,SO-20250787,1280,2021-09-26,10395.61,Shipped,2020-11-15T12:09:45
788,SO-20250788,1923,2024-02-09,21422.62,Completed,2024-12-09T01:03:37
789,SO-20250789,438,2024-04-15,5338.97,Cancelled,2024-08-21T01:22:43
790,SO-20250790,356,2023-07-11,798.98,Cancelled,2023-09-13T09:28:52
791,SO-20250791,25,2025-03-30,19489.87,Shipped,2022-12-12T01:32:29
792,SO-20250792,451,2021-08-27,3347.51,Cancelled,2021-07-08T15:03:51
793,SO-20250793,1332,2021-04-24,31214.27,Pending,2025-05-14T16:38:50
794,SO-20250794,138,2021-09-22,44278.73,Shipped,2022-04-01T14:37:02
795,SO-20250795,618,2022-06-21,38388.88,Shipped,2023-02-12T18:49:36
796,SO-20250796,209,2025-05-25,35640.93,Completed,2022-12-11T17:50:40
797,SO-20250797,516,2022-06-01,47953.78,Cancelled,2022-08-31T19:57:12
798,SO-20250798,1293,2024-02-24,34830.95,Completed,2023-04-26T13:17:08
799,SO-20250799,681,2023-09-05,8807.79,Cancelled,2021-08-12T14:14:10
800,SO-20250800,1744,2021-10-29,33335.21,Pending,2025-06-23T14:00:23
801,SO-20250801,687,2024-07-06,931.56,Shipped,2023-08-10T18:34:36
802,SO-20250802,784,2025-04-14,25575.76,Completed,2021-07-27T20:10:04
803,SO-20250803,1032,2024-10-21,29394.05,Pending,2024-07-03T09:38:29
804,SO-20250804,477,2020-11-16,1109.61,Pending,2025-07-18T12:19:55
805,SO-20250805,633,2021-03-28,11858.00,Shipped,2024-11-13T03:36:41
806,SO-20250806,1551,2023-03-31,12215.11,Pending,2024-04-09T23:44:45
807,SO-20250807,123,2024-04-30,6920.90,Shipped,2021-10-08T19:06:35
808,SO-20250808,608,2022-10-03,10140.49,Shipped,2021-05-09T12:37:05
809,SO-20250809,419,2022-07-19,32119.84,Completed,2021-01-14T05:54:33
810,SO-20250810,1892,2022-11-07,36279.16,Shipped,2023-10-16T16:40:25
811,SO-20250811,1514,2024-02-03,43872.73,Completed,2022-01-29T06:03:23
812,SO-20250812,570,2022-05-03,15911.06,Pending,2021-07-27T01:18:05
813,SO-20250813,1067,2022-06-13,39599.40,Shipped,2023-09-22T10:10:47
814,SO-20250814,1328,2020-12-12,40644.89,Pending,2024-03-28T04:03:01
815,SO-20250815,470,2023-01-28,42354.40,Cancelled,2024-11-03T15:40:11
816,SO-20250816,702,2021-12-20,12150.34,Pending,2021-01-17T10:11:38
817,SO-20250817,1857,2024-01-07,45888.02,Completed,2025-05-16T09:02:26
818,SO-20250818,1642,2024-10-28,34383.12,Completed,2024-04-11T05:43:39
819,SO-20250819,1246,2020-12-08,43641.65,Cancelled,2021-06-04T22:07:56
820,SO-20250820,376,2022-03-13,22145.93,Pending,2021-08-11T12:13:09
821,SO-20250821,133,2022-11-06,43499.84,Pending,2022-09-25T01:43:29
822,SO-20250822,1954,2021-04-05,9663.65,Completed,2023-09-21T09:17:06
823,SO-20250823,1922,2024-10-22,10250.79,Pending,2021-07-30T20:02:50
824,SO-20250824,356,2023-11-25,29651.90,Completed,2021-09-29T07:15:40
825,SO-20250825,484,2023-11-29,25395.86,Shipped,2022-09-24T06:18:10
826,SO-20250826,1485,2022-07-16,23380.36,Completed,2024-11-30T10:41:32
827,SO-20250827,1478,2022-01-11,9916.94,Shipped,2023-12-20T18:08:02
828,SO-20250828,362,2021-07-10,30312.27,Cancelled,2022-08-10T22:27:57
829,SO-20250829,585,2022-10-04,28842.27,Completed,2025-05-18T21:01:55
830,SO-20250830,557,2024-07-09,43128.16,Shipped,2022-08-29T10:51:58
831,SO-20250831,164,2025-09-25,47553.11,Cancelled,2024-09-03T04:44:55
832,SO-20250832,816,2023-10-18,18916.99,Shipped,2023-04-19T05:49:54
833,SO-20250833,904,2024-07-12,21163.73,Shipped,2025-06-27T11:55:08
834,SO-20250834,1558,2022-02-19,7836.13,Shipped,2022-06-22T08:08:42
835,SO-20250835,41,2025-02-21,38108.37,Shipped,2023-09-21T20:31:32
836,SO-20250836,1750,2024-11-12,4207.48,Cancelled,2022-07-09T11:12:20
837,SO-20250837,1219,2021-11-12,26883.02,Completed,2021-12-08T11:51:26
838,SO-20250838,527,2023-12-22,19053.49,Cancelled,2024-08-23T18:50:43
839,SO-20250839,929,2022-08-30,14197.13,Shipped,2022-09-26T07:59:33
840,SO-20250840,148,2023-02-23,16695.05,Shipped,2021-02-26T18:02:37
841,SO-20250841,401,2023-07-03,7778.49,Completed,2022-06-22T12:13:25
842,SO-20250842,9,2022-12-15,691.07,Cancelled,2025-08-18T23:28:01
843,SO-20250843,1007,2025-10-04,20257.54,Shipped,2020-11-28T01:04:18
844,SO-20250844,1926,2022-04-15,19762.75,Cancelled,2024-06-02T05:27:42
845,SO-20250845,787,2023-09-21,24503.08,Pending,2022-02-13T09:50:28
846,SO-20250846,838,2024-07-13,44255.73,Pending,2024-04-03T20:38:49
847,SO-20250847,789,2023-08-29,46609.87,Completed,2021-01-08T00:17:57
848,SO-20250848,398,2025-08-25,38159.40,Cancelled,2022-11-05T11:07:10
849,SO-20250849,1580,2024-12-10,45658.65,Cancelled,2022-07-19T02:25:37
850,SO-20250850,1044,2021-03-20,35470.97,Cancelled,2021-04-27T06:56:37
851,SO-20250851,1427,2021-09-04,2932.35,Shipped,2024-05-07T16:59:42
852,SO-20250852,1898,2022-07-04,21230.81,Completed,2025-07-15T07:57:41
853,SO-20250853,497,2025-06-17,23912.39,Cancelled,2021-06-09T03:21:13
854,SO-20250854,1293,2024-11-13,35342.62,Pending,2024-12-30T14:13:17
855,SO-20250855,1429,2021-12-12,33300.50,Completed,2022-02-18T01:31:28
856,SO-20250856,536,2020-12-16,30291.51,Completed,2021-07-31T20:32:44
857,SO-20250857,521,2020-12-03,12408.37,Completed,2022-06-11T00:46:40
858,SO-20250858,26,2022-04-23,5880.70,Pending,2025-03-23T00:03:02
859,SO-20250859,1320,2022-09-16,35594.89,Shipped,2021-07-26T17:38:46
860,SO-20250860,815,2021-07-15,35318.19,Pending,2021-05-27T10:51:38
861,SO-20250861,1062,2020-11-18,45501.96,Shipped,2022-06-08T17:58:21
862,SO-20250862,340,2024-10-06,41495.99,Cancelled,2023-04-30T23:06:47
863,SO-20250863,1417,2024-11-14,15145.87,Shipped,2022-02-22T02:20:35
864,SO-20250864,1201,2024-01-01,15433.54,Shipped,2024-07-16T17:17:42
865,SO-20250865,1542,2023-04-17,43826.20,Pending,2024-06-10T02:13:19
866,SO-20250866,224,2025-09-18,31827.20,Cancelled,2023-05-11T22:43:05
867,SO-20250867,1668,2024-12-30,7178.54,Completed,2021-06-18T12:43:09
868,SO-20250868,1905,2022-12-07,37427.10,Cancelled,2021-03-15T14:54:05
869,SO-20250869,14,2024-09-18,49351.92,Shipped,2022-01-22T06:42:26
870,SO-20250870,4,2020-12-30,4888.69,Shipped,2024-06-02T03:29:41
871,SO-20250871,1076,2021-09-27,20871.27,Cancelled,2020-11-23T08:46:24
872,SO-20250872,1502,2022-05-18,21575.93,Completed,2025-02-17T07:39:07
873,SO-20250873,768,2022-11-21,9360.68,Completed,2023-03-08T18:51:10
874,SO-20250874,406,2025-09-14,24349.24,Pending,2024-06-27T08:37:20
875,SO-20250875,923,2020-11-05,28376.25,Completed,2024-04-10T22:15:32
876,SO-20250876,381,2021-10-01,10087.00,Completed,2024-02-21T16:21:58
877,SO-20250877,1658,2023-03-10,37970.28,Cancelled,2025-07-19T16:24:54
878,SO-20250878,1848,2022-08-26,43587.20,Shipped,2021-10-26T00:19:45
879,SO-20250879,1284,2022-06-02,45652.92,Pending,2022-07-20T10:51:09
880,SO-20250880,1779,2021-02-06,31839.86,Pending,2024-03-20T11:40:34
881,SO-20250881,601,2025-02-26,4331.07,Pending,2021-06-21T00:50:34
882,SO-20250882,567,2022-04-22,3259.91,Pending,2023-07-21T21:19:43
883,SO-20250883,1200,2025-02-24,11777.27,Shipped,2024-11-14T03:42:36
884,SO-20250884,1378,2025-04-27,38038.65,Pending,2021-10-18T22:21:02
885,SO-20250885,126,2021-07-21,13340.73,Pending,2021-05-10T23:40:33
886,SO-20250886,1363,2021-12-12,29143.15,Pending,2023-10-05T09:54:42
887,SO-20250887,199,2022-05-04,10592.86,Pending,2024-12-30T07:59:41
888,SO-20250888,770,2021-03-08,30169.09,Cancelled,2024-06-20T03:43:40
889,SO-20250889,1909,2021-09-03,24322.01,Cancelled,2022-01-10T11:17:15
890,SO-20250890,1238,2022-01-11,21501.21,Cancelled,2024-02-28T18:01:49
891,SO-20250891,1397,2021-02-20,44513.10,Cancelled,2024-05-26T00:16:29
892,SO-20250892,1673,2021-08-23,12017.87,Cancelled,2023-04-14T21:15:29
893,SO-20250893,1363,2022-04-23,19953.64,Pending,2022-12-20T02:59:25
894,SO-20250894,1998,2023-06-29,17833.66,Cancelled,2025-07-09T13:05:00
895,SO-20250895,1652,2024-07-08,5053.86,Shipped,2023-02-26T12:47:23
896,SO-20250896,1783,2021-07-13,34930.50,Completed,2023-05-12T06:01:11
897,SO-20250897,53,2023-09-12,30115.36,Cancelled,2025-03-10T00:09:17
898,SO-20250898,1948,2022-05-24,34978.27,Completed,2022-10-07T00:08:25
899,SO-20250899,755,2021-05-14,22623.31,Shipped,2022-07-18T05:39:51
900,SO-20250900,1055,2025-05-27,20685.67,Completed,2023-05-27T14:15:59
901,SO-20250901,7,2022-03-28,49309.76,Cancelled,2025-08-08T11:09:13
902,SO-20250902,35,2024-10-19,31707.18,Pending,2022-07-12T13:51:42
903,SO-20250903,1986,2022-10-15,40387.51,Cancelled,2022-07-18T00:18:31
904,SO-20250904,1389,2021-01-06,22243.09,Shipped,2024-08-01T16:21:32
905,SO-20250905,820,2024-08-16,36973.27,Pending,2022-07-27T01:11:37
906,SO-20250906,714,2024-10-19,21424.42,Shipped,2023-12-24T14:42:50
907,SO-20250907,1349,2022-08-25,42862.15,Pending,2023-06-23T06:56:48
908,SO-20250908,1504,2025-01-30,19273.68,Completed,2023-02-23T15:03:41
909,SO-20250909,1459,2024-10-17,7200.91,Pending,2023-03-15T00:46:38
910,SO-20250910,262,2024-01-23,24921.36,Pending,2023-05-14T20:02:34
911,SO-20250911,618,2020-12-06,41626.09,Shipped,2022-02-12T16:06:15
912,SO-20250912,345,2022-06-23,44825.61,Pending,2020-12-18T19:07:55
913,SO-20250913,988,2023-11-06,33148.97,Completed,2023-11-09T12:43:38
914,SO-20250914,499,2023-06-13,10621.46,Pending,2021-07-11T22:29:33
915,SO-20250915,217,2021-12-03,21772.93,Pending,2021-10-24T00:55:32
916,SO-20250916,329,2022-03-03,46453.72,Cancelled,2023-06-18T22:29:54
917,SO-20250917,1849,2022-01-26,19205.32,Cancelled,2025-04-06T21:06:53
918,SO-20250918,452,2022-08-21,35972.79,Shipped,2023-09-03T10:11:28
919,SO-20250919,1949,2022-12-31,44880.67,Pending,2024-03-09T09:35:47
920,SO-20250920,1363,2021-05-29,6831.03,Shipped,2021-05-06T04:03:18
921,SO-20250921,186,2024-05-04,39787.25,Cancelled,2020-12-12T08:51:50
922,SO-20250922,1786,2021-11-04,11229.12,Pending,2023-03-25T07:12:58
923,SO-20250923,1319,2021-04-03,17194.13,Shipped,2022-11-23T22:40:46
924,SO-20250924,1340,2022-10-20,32123.01,Shipped,2024-02-12T08:01:49
925,SO-20250925,1656,2025-01-19,11706.70,Cancelled,2024-06-21T04:16:59
926,SO-20250926,237,2021-10-14,14584.28,Pending,2021-12-30T23:38:33
927,SO-20250927,183,2022-09-21,17044.88,Completed,2023-10-27T22:16:05
928,SO-20250928,1525,2024-08-21,47103.28,Cancelled,2025-09-18T16:21:32
929,SO-20250929,261,2021-09-24,42673.85,Shipped,2021-01-30T08:03:33
930,SO-20250930,1182,2020-12-02,36859.05,Cancelled,2022-06-08T15:30:11
931,SO-20250931,127,2022-07-03,29523.49,Completed,2021-08-31T23:04:06
932,SO-20250932,1735,2024-03-19,19437.87,Shipped,2024-09-08T13:59:02
933,SO-20250933,655,2023-12-29,38575.48,Completed,2020-11-29T21:57:41
934,SO-20250934,1065,2024-03-12,33203.95,Completed,2022-05-09T02:16:14
935,SO-20250935,219,2021-02-14,19795.85,Shipped,2025-01-06T09:48:07
936,SO-20250936,648,2020-11-25,7277.80,Cancelled,2025-09-11T11:34:28
937,SO-20250937,1715,2025-04-19,10984.27,Shipped,2024-02-27T20:49:54
938,SO-20250938,302,2024-08-28,30093.20,Completed,2025-09-23T17:23:16
939,SO-20250939,1530,2023-08-30,33284.27,Pending,2021-07-27T01:54:54
940,SO-20250940,1227,2023-05-11,16040.96,Pending,2022-07-21T04:46:10
941,SO-20250941,561,2021-05-14,49842.59,Shipped,2024-04-05T07:52:33
942,SO-20250942,1293,2024-01-05,41442.93,Shipped,2025-02-12T16:45:12
943,SO-20250943,597,2023-11-28,35221.82,Shipped,2023-07-14T10:32:57
944,SO-20250944,121,2025-01-11,49058.08,Cancelled,2024-08-09T14:40:30
945,SO-20250945,313,2023-10-26,41402.84,Completed,2023-06-06T20:43:46
946,SO-20250946,1737,2023-03-06,36646.27,Completed,2025-08-15T00:33:24
947,SO-20250947,1435,2021-11-14,36799.49,Completed,2024-01-16T23:31:06
948,SO-20250948,1755,2021-03-11,24400.86,Shipped,2024-07-24T07:15:25
949,SO-20250949,613,2021-07-29,49220.26,Completed,2025-01-06T06:40:58
950,SO-20250950,45,2022-03-29,27419.75,Cancelled,2021-07-08T10:47:37
951,SO-20250951,866,2023-11-07,33911.04,Cancelled,2024-04-22T19:44:50
952,SO-20250952,1552,2024-04-24,19598.57,Pending,2022-06-25T22:55:35
953,SO-20250953,1082,2024-06-22,36351.39,Cancelled,2022-05-13T02:26:59
954,SO-20250954,1427,2024-09-16,46157.04,Shipped,2023-11-28T11:23:11
955,SO-20250955,200,2023-02-22,6588.49,Pending,2022-07-14T10:32:00
956,SO-20250956,1741,2021-05-01,46732.04,Cancelled,2023-05-01T16:25:42
957,SO-20250957,938,2021-04-17,32748.97,Completed,2024-06-27T18:50:48
958,SO-20250958,905,2023-04-08,34812.98,Cancelled,2025-08-05T23:08:45
959,SO-20250959,1838,2024-08-21,7283.90,Completed,2021-06-28T10:26:08
960,SO-20250960,1648,2020-12-05,37431.71,Pending,2022-01-20T13:52:02
961,SO-20250961,742,2024-11-06,36311.58,Pending,2020-11-02T09:22:45
962,SO-20250962,1390,2023-02-15,39285.69,Completed,2022-08-07T18:00:37
963,SO-20250963,772,2025-09-11,47522.39,Shipped,2024-02-02T08:32:53
964,SO-20250964,1392,2023-02-26,42090.92,Pending,2021-09-14T18:45:55
965,SO-20250965,197,2021-09-08,17811.41,Shipped,2024-11-05T08:13:23
966,SO-20250966,368,2024-11-19,47255.91,Pending,2023-01-13T13:56:21
967,SO-20250967,1056,2023-04-21,32522.39,Shipped,2023-03-23T18:28:18
968,SO-20250968,1987,2021-02-19,7470.99,Shipped,2021-11-18T08:10:09
969,SO-20250969,502,2022-11-17,1747.94,Completed,2024-01-28T07:15:07
970,SO-20250970,813,2021-07-23,24456.86,Completed,2024-04-30T01:51:02
971,SO-20250971,1337,2021-03-08,37272.75,Pending,2024-10-02T19:31:45
972,SO-20250972,1593,2023-07-14,23210.51,Shipped,2025-08-20T07:00:36
973,SO-20250973,564,2021-10-30,31635.06,Shipped,2021-09-09T15:40:10
974,SO-20250974,753,2021-01-28,629.54,Pending,2021-04-27T06:13:18
975,SO-20250975,170,2021-01-12,6146.48,Completed,2021-05-25T11:21:32
976,SO-20250976,48,2022-01-22,29363.18,Shipped,2025-06-03T02:40:38
977,SO-20250977,561,2022-08-29,34701.61,Pending,2024-07-30T17:54:36
978,SO-20250978,1627,2021-03-01,29664.31,Shipped,2022-02-11T20:01:43
979,SO-20250979,992,2023-10-22,49997.71,Shipped,2024-04-22T21:31:59
980,SO-20250980,612,2022-04-28,28592.58,Pending,2021-02-09T22:40:03
981,SO-20250981,667,2022-01-18,3221.74,Completed,2025-05-25T12:26:41
982,SO-20250982,831,2022-10-22,40652.75,Pending,2023-12-07T23:14:43
983,SO-20250983,807,2024-04-10,27825.21,Shipped,2021-12-07T02:42:20
984,SO-20250984,131,2021-04-18,25969.11,Pending,2023-05-17T20:37:35
985,SO-20250985,1544,2022-09-11,37661.76,Pending,2025-02-18T08:15:31
986,SO-20250986,371,2025-10-14,43107.07,Completed,2023-10-14T03:18:05
987,SO-20250987,11,2021-04-14,27758.35,Cancelled,2021-04-28T02:36:03
988,SO-20250988,252,2023-09-04,2005.20,Completed,2023-03-06T08:11:42
989,SO-20250989,1337,2021-06-02,8102.45,Cancelled,2022-09-13T01:10:53
990,SO-20250990,1744,2021-05-30,37665.78,Pending,2024-02-23T09:42:55
991,SO-20250991,256,2023-07-15,25332.11,Cancelled,2025-04-25T08:25:57
992,SO-20250992,1979,2024-10-12,27244.14,Shipped,2021-11-06T06:09:20
993,SO-20250993,1936,2022-02-14,32925.06,Completed,2021-03-27T07:25:12
994,SO-20250994,616,2023-11-05,2356.00,Cancelled,2021-04-17T21:17:37
995,SO-20250995,1350,2021-10-07,26728.41,Completed,2021-12-12T03:00:19
996,SO-20250996,1182,2022-01-31,24547.62,Cancelled,2022-07-29T16:30:52
997,SO-20250997,1071,2021-12-27,45543.62,Cancelled,2024-12-11T21:35:07
998,SO-20250998,1242,2021-07-09,26933.56,Completed,2022-10-08T17:59:12
999,SO-20250999,1409,2022-02-14,4995.51,Pending,2021-01-11T18:00:21
1000,SO-20251000,486,2021-05-09,1884.86,Completed,2023-06-22T05:19:56
1001,SO-20251001,614,2024-02-06,42811.45,Completed,2024-02-11T23:52:36
1002,SO-20251002,1961,2021-11-05,6753.69,Completed,2022-01-07T17:15:56
1003,SO-20251003,1212,2024-03-30,17985.30,Completed,2022-11-26T16:10:14
1004,SO-20251004,1494,2021-06-20,31134.52,Pending,2021-06-12T18:42:45
1005,SO-20251005,1127,2023-12-11,12785.62,Shipped,2024-03-10T10:40:26
1006,SO-20251006,1331,2025-09-23,45187.81,Shipped,2024-11-16T14:15:44
1007,SO-20251007,935,2021-09-10,4208.54,Cancelled,2024-11-05T06:57:57
1008,SO-20251008,1386,2021-06-08,21295.90,Completed,2024-05-16T03:04:19
1009,SO-20251009,1098,2021-12-09,10227.96,Cancelled,2024-05-23T03:15:23
1010,SO-20251010,1297,2025-01-29,34855.31,Completed,2025-08-01T00:15:56
1011,SO-20251011,1464,2021-12-10,18638.51,Completed,2021-07-04T01:55:53
1012,SO-20251012,860,2023-02-20,41087.31,Cancelled,2023-11-08T20:25:36
1013,SO-20251013,1614,2024-02-10,21709.68,Pending,2024-10-21T17:46:19
1014,SO-20251014,1975,2023-03-24,30200.18,Pending,2024-09-04T18:56:39
1015,SO-20251015,554,2023-08-17,6274.83,Pending,2021-02-20T17:21:41
