id,employee_id,period_start,period_end,gross_pay,net_pay,paid,created_at
643,1749,2023-05-08,2023-06-07,8276.68,7863.77,True,2023-10-15T10:25:17
644,108,2024-01-08,2024-02-07,2328.36,7763.71,True,2025-05-27T16:04:58
645,184,2024-07-02,2024-08-01,5009.65,9116.28,False,2023-06-15T15:05:18
646,1960,2024-10-10,2024-11-09,2638.69,2658.59,True,2023-04-06T08:52:13
647,1115,2023-12-19,2024-01-18,7783.38,881.67,False,2023-05-09T22:46:38
648,1134,2023-10-07,2023-11-06,9365.70,8070.49,True,2024-05-30T21:48:14
649,1097,2023-07-01,2023-07-31,8945.75,5091.26,False,2025-08-15T13:57:50
650,1804,2023-09-27,2023-10-27,7099.08,1376.56,False,2023-01-22T11:29:02
651,1029,2024-05-28,2024-06-27,696.63,3171.39,True,2023-06-02T05:29:20
652,124,2024-02-03,2024-03-04,4279.17,3298.89,False,2023-11-18T18:43:58
653,1890,2023-01-30,2023-03-01,5095.23,1244.08,True,2024-01-29T03:08:17
654,912,2023-06-25,2023-07-25,1516.67,4082.49,True,2025-09-20T22:28:56
655,2,2023-03-09,2023-04-08,5864.33,8589.85,False,2023-12-15T11:25:23
656,852,2024-02-11,2024-03-12,9052.86,9265.00,False,2025-10-14T08:39:23
657,264,2023-07-25,2023-08-24,1309.85,1785.39,False,2024-09-25T01:42:25
658,992,2023-10-08,2023-11-07,2418.78,6346.43,True,2023-12-06T07:02:23
659,149,2022-12-14,2023-01-13,618.70,7359.95,False,2024-03-17T20:34:08
660,1094,2024-02-25,2024-03-26,4398.80,6267.48,False,2024-05-12T12:44:52
661,859,2023-02-11,2023-03-13,9924.94,7966.36,True,2022-11-09T09:37:31
662,596,2023-04-14,2023-05-14,4990.26,2540.59,False,2024-05-19T19:49:46
663,876,2023-01-31,2023-03-02,5717.93,3454.72,False,2023-05-28T14:24:31
664,598,2023-06-25,2023-07-25,9781.55,3519.41,False,2024-09-25T04:37:07
665,941,2023-03-04,2023-04-03,4720.45,3856.46,False,2025-09-01T03:54:24
666,1470,2022-11-14,2022-12-14,5082.66,7255.90,False,2025-06-01T17:02:15
667,182,2024-03-18,2024-04-17,4186.28,8594.65,True,2023-11-23T10:33:32
668,460,2023-12-07,2024-01-06,7388.87,9264.90,True,2023-11-08T11:21:26
669,1345,2023-01-16,2023-02-15,5064.00,7941.27,True,2024-10-24T22:47:42
670,543,2024-06-21,2024-07-21,6925.36,554.41,False,2023-01-13T14:10:43
671,1460,2023-03-30,2023-04-29,6641.58,962.15,False,2024-06-18T14:58:30
672,1631,2024-09-20,2024-10-20,6637.88,1097.75,True,2023-01-27T13:41:53
673,1272,2022-11-19,2022-12-19,6294.25,3857.81,True,2025-07-04T22:34:23
674,289,2024-07-09,2024-08-08,2624.17,6319.55,False,2025-08-08T14:10:02
675,1866,2023-02-11,2023-03-13,5167.43,3464.78,False,2023-09-10T18:37:24
676,155,2024-10-26,2024-11-25,7169.17,3688.72,False,2023-10-05T13:41:09
677,1407,2023-03-04,2023-04-03,7004.89,8212.24,True,2023-10-10T08:00:04
678,1648,2024-08-06,2024-09-05,7888.86,7439.42,True,2025-06-06T05:34:15
679,806,2024-04-11,2024-05-11,1694.20,7286.54,True,2023-01-06T10:09:27
680,890,2023-02-12,2023-03-14,2259.25,7089.50,True,2024-07-04T09:29:29
681,658,2024-09-10,2024-10-10,7336.58,7035.59,False,2023-07-12T18:56:08
682,110,2024-02-29,2024-03-30,6785.57,7603.29,True,2025-01-19T09:42:51
683,55,2023-01-14,2023-02-13,9718.61,5638.76,True,2023-08-26T02:42:52
684,720,2024-07-04,2024-08-03,9445.64,6214.03,True,2025-10-02T16:51:48
685,539,2022-11-28,2022-12-28,9345.05,2894.42,True,2024-11-06T07:56:04
686,835,2023-05-08,2023-06-07,2871.95,4359.58,True,2023-05-26T07:44:25
687,1419,2022-12-21,2023-01-20,9964.36,5152.94,False,2025-08-29T05:16:49
688,1261,2023-06-08,2023-07-08,6475.46,7290.64,True,2024-01-10T08:30:35
689,583,2024-03-23,2024-04-22,5128.80,3082.62,False,2024-08-05T04:54:39
690,193,2023-11-16,2023-12-16,7186.40,4620.26,True,2023-01-29T09:28:35
691,194,2024-08-10,2024-09-09,8107.01,4866.03,False,2024-01-09T03:47:51
692,495,2023-11-18,2023-12-18,695.61,4104.39,False,2024-06-26T20:53:39
693,618,2024-04-26,2024-05-26,1739.59,6226.55,True,2024-04-19T14:44:59
694,801,2023-02-12,2023-03-14,5518.54,7037.25,False,2023-10-01T23:52:08
695,50,2023-07-24,2023-08-23,6238.33,9043.82,True,2025-06-25T16:18:23
696,1196,2024-06-27,2024-07-27,8561.09,1348.66,True,2023-07-28T10:09:46
697,1148,2023-05-09,2023-06-08,7240.79,768.68,False,2025-04-18T14:12:57
698,714,2024-05-03,2024-06-02,3015.73,7585.56,False,2023-12-05T16:02:18
699,287,2023-12-15,2024-01-14,4661.74,8642.59,True,2025-06-28T02:37:42
700,210,2023-02-18,2023-03-20,8684.74,2103.94,True,2023-02-05T21:00:45
701,268,2024-10-22,2024-11-21,6868.84,9054.04,False,2023-09-04T15:18:06
702,806,2022-12-03,2023-01-02,9836.63,2428.76,True,2025-07-23T14:06:17
703,525,2023-08-26,2023-09-25,8075.87,6068.18,False,2024-06-12T02:22:54
704,536,2023-11-06,2023-12-06,9240.27,4655.26,False,2023-12-31T08:14:12
705,1465,2024-02-03,2024-03-04,2230.00,7399.33,False,2024-06-14T10:51:27
706,822,2024-10-17,2024-11-16,8525.63,4050.14,False,2025-02-09T23:59:28
707,1926,2024-05-23,2024-06-22,7744.14,4151.23,True,2023-11-30T00:25:23
708,137,2023-08-13,2023-09-12,5028.31,1056.57,True,2025-10-03T10:35:29
709,507,2024-07-25,2024-08-24,4029.88,6379.16,False,2023-08-09T22:56:00
710,672,2024-05-01,2024-05-31,2975.23,4533.93,False,2025-02-08T13:29:52
711,15,2023-08-13,2023-09-12,6443.35,3625.47,False,2025-06-08T07:57:37
712,533,2023-09-12,2023-10-12,6988.03,6853.96,True,2024-07-05T02:16:58
713,993,2023-03-23,2023-04-22,4451.88,3242.87,False,2025-05-02T17:44:11
714,1061,2024-10-22,2024-11-21,3332.11,2455.19,True,2024-09-04T18:33:53
715,244,2022-12-19,2023-01-18,2198.60,4364.94,False,2022-11-26T15:41:35
716,1098,2023-01-10,2023-02-09,7843.74,2188.22,False,2023-10-07T01:20:22
717,1108,2023-10-10,2023-11-09,2176.37,8747.52,True,2024-04-05T21:59:51
718,1885,2023-06-18,2023-07-18,2933.15,1553.86,True,2025-01-21T00:56:05
719,793,2023-04-20,2023-05-20,8790.19,6436.57,False,2022-11-04T17:43:08
720,1653,2023-01-29,2023-02-28,2859.03,1381.74,False,2024-07-14T15:20:59
721,1434,2023-03-28,2023-04-27,8382.36,3233.77,True,2025-07-08T13:23:46
722,1654,2024-04-07,2024-05-07,2989.45,1339.13,True,2025-01-27T12:02:11
723,67,2024-09-11,2024-10-11,6714.17,3065.40,False,2023-10-21T00:24:55
724,1771,2024-01-05,2024-02-04,2612.68,6232.00,True,2024-08-17T08:37:24
725,1289,2023-03-26,2023-04-25,2109.49,5650.47,True,2023-03-04T17:48:19
726,1927,2024-08-25,2024-09-24,8147.55,5129.97,False,2025-04-30T20:32:03
727,1147,2024-05-10,2024-06-09,9840.84,6861.28,True,2023-05-17T06:32:48
728,276,2024-09-12,2024-10-12,4857.51,1068.72,False,2023-06-02T16:35:58
729,1004,2024-05-24,2024-06-23,7124.42,8722.20,False,2024-04-03T06:59:46
730,1326,2023-07-02,2023-08-01,5268.07,3476.70,True,2024-08-14T04:33:07
731,1707,2024-07-28,2024-08-27,6111.11,6598.45,False,2024-11-01T11:39:23
732,556,2023-07-09,2023-08-08,5130.81,8681.49,False,2023-06-11T07:21:12
733,29,2023-03-19,2023-04-18,9165.38,418.12,True,2024-02-16T21:55:42
734,59,2023-09-29,2023-10-29,8036.65,9234.41,True,2024-10-12T03:44:45
735,342,2024-08-12,2024-09-11,5878.66,806.99,False,2024-05-31T06:04:30
736,536,2024-02-06,2024-03-07,8367.11,5905.70,False,2023-11-16T07:24:23
737,668,2024-02-18,2024-03-19,5780.56,3088.28,True,2025-06-18T09:38:12
738,1423,2024-08-25,2024-09-24,5867.93,4627.71,False,2025-10-23T00:01:58
739,660,2023-08-29,2023-09-28,1704.11,4185.29,False,2024-05-02T21:51:45
740,1137,2023-08-04,2023-09-03,4800.32,1578.41,True,2025-05-19T04:51:25
741,1903,2024-01-07,2024-02-06,2101.70,5406.24,False,2023-03-08T13:37:34
742,656,2023-08-06,2023-09-05,4487.92,9415.29,True,2023-09-22T14:12:31
743,28,2023-04-17,2023-05-17,5767.02,3722.01,True,2023-03-12T01:58:24
744,1371,2024-10-25,2024-11-24,8753.87,8253.37,True,2025-02-19T08:57:13
745,15,2022-11-04,2022-12-04,7140.53,400.46,False,2025-09-23T00:49:14
746,1901,2023-12-10,2024-01-09,2353.61,5296.52,False,2025-08-24T19:53:38
747,1773,2024-05-02,2024-06-01,5476.97,4759.47,True,2025-08-31T13:11:38
748,1610,2024-07-19,2024-08-18,7383.32,8107.82,True,2025-04-17T13:54:52
749,105,2022-12-12,2023-01-11,9129.33,9486.93,True,2024-09-08T17:41:48
750,931,2023-04-28,2023-05-28,1169.95,9363.92,True,2025-09-12T10:43:20
751,1843,2022-11-24,2022-12-24,7754.14,5597.04,True,2024-12-14T16:37:05
752,1925,2023-06-17,2023-07-17,2079.88,8345.20,False,2025-03-25T22:49:16
753,776,2023-04-21,2023-05-21,9475.23,3963.45,True,2024-02-29T23:25:38
754,751,2024-10-05,2024-11-04,3056.58,3570.41,True,2023-01-23T10:06:30
755,1998,2023-12-19,2024-01-18,5995.14,5507.89,False,2023-03-17T21:08:46
756,6,2024-05-31,2024-06-30,8464.71,6578.58,True,2023-04-01T18:26:02
757,931,2024-03-04,2024-04-03,7471.62,6038.82,True,2024-01-28T21:16:00
758,1704,2024-04-16,2024-05-16,8303.75,5808.61,True,2023-02-05T06:42:55
759,1357,2023-10-28,2023-11-27,5806.76,2371.61,True,2024-03-08T23:06:05
760,628,2023-09-04,2023-10-04,6045.64,6801.75,False,2023-09-11T06:38:22
761,411,2024-10-05,2024-11-04,5814.73,7419.36,False,2025-08-25T16:47:43
762,1321,2024-01-20,2024-02-19,6722.58,6003.47,False,2024-01-21T13:18:29
763,1248,2024-08-26,2024-09-25,1340.24,5945.31,True,2024-10-01T10:00:11
764,1926,2023-07-18,2023-08-17,2777.71,3705.51,False,2024-07-12T18:07:57
765,933,2023-12-05,2024-01-04,8529.71,1751.43,True,2023-10-03T05:11:39
766,538,2024-06-16,2024-07-16,4300.02,2361.48,True,2025-03-10T14:03:07
767,1818,2024-02-21,2024-03-22,4629.42,6429.77,True,2023-12-26T01:19:00
768,718,2023-08-02,2023-09-01,3551.21,8683.46,False,2025-05-19T18:04:56
769,749,2023-10-30,2023-11-29,2475.59,6753.62,True,2023-10-05T00:37:53
770,1203,2023-12-31,2024-01-30,4389.12,2874.05,True,2024-02-01T13:17:48
771,1617,2022-12-26,2023-01-25,8814.84,8210.36,False,2023-12-02T07:30:12
772,133,2024-02-24,2024-03-25,4571.66,5553.35,True,2022-11-08T04:05:20
773,1336,2022-11-09,2022-12-09,900.41,4624.23,True,2024-04-06T16:54:28
774,563,2023-08-31,2023-09-30,3618.84,2795.66,True,2023-11-01T02:51:14
775,1659,2023-08-11,2023-09-10,1174.81,9066.66,True,2024-09-09T01:02:23
776,970,2023-01-12,2023-02-11,6450.18,5071.24,False,2025-04-05T02:59:40
777,1604,2023-09-20,2023-10-20,5402.81,5277.91,False,2025-08-11T07:34:41
778,554,2023-08-07,2023-09-06,6075.60,790.63,True,2023-05-18T13:01:51
779,1181,2023-08-23,2023-09-22,8753.12,4230.08,False,2023-11-24T14:17:12
780,710,2023-04-16,2023-05-16,7482.68,8046.65,False,2023-01-18T11:37:51
781,1346,2024-02-22,2024-03-23,2261.29,594.80,True,2025-08-22T23:52:02
782,1142,2024-05-02,2024-06-01,6558.48,604.79,False,2023-04-11T10:08:35
783,1643,2023-01-30,2023-03-01,696.30,5585.59,False,2022-12-12T15:33:53
784,585,2024-09-25,2024-10-25,8708.60,9176.24,False,2023-06-03T12:27:29
785,915,2023-11-22,2023-12-22,3554.35,1736.42,True,2025-01-13T10:31:23
786,677,2024-05-30,2024-06-29,3766.51,7855.46,False,2024-09-03T05:06:19
787,1789,2024-03-09,2024-04-08,6544.97,4951.99,False,2024-05-13T12:28:01
788,870,2023-11-05,2023-12-05,8270.54,7033.16,True,2025-05-29T12:24:13
789,213,2024-09-06,2024-10-06,3724.87,6345.14,True,2025-02-03T22:25:03
790,262,2023-11-24,2023-12-24,7913.77,3859.64,True,2023-10-26T00:18:59
791,560,2023-05-21,2023-06-20,7185.33,3069.91,False,2022-12-07T18:24:47
792,1608,2024-01-24,2024-02-23,5093.22,738.25,True,2025-10-21T15:28:44
793,1993,2023-09-26,2023-10-26,9156.43,1456.41,True,2022-12-20T07:54:27
794,806,2024-03-13,2024-04-12,9014.61,4481.10,True,2025-03-12T16:48:43
795,632,2022-12-05,2023-01-04,7096.91,7508.02,True,2025-07-26T03:46:48
796,1273,2024-07-20,2024-08-19,9418.15,7760.25,False,2024-12-24T15:20:26
797,1412,2024-05-21,2024-06-20,5103.61,1849.95,False,2024-03-24T04:02:57
798,1091,2024-10-03,2024-11-02,5052.44,3028.49,False,2024-07-30T21:36:16
799,498,2022-11-15,2022-12-15,9550.13,9109.17,True,2023-09-07T00:21:30
800,683,2023-05-28,2023-06-27,4674.96,6491.20,True,2023-10-08T01:34:26
801,1935,2023-10-12,2023-11-11,6370.74,8213.76,True,2024-06-15T08:46:32
802,76,2023-11-16,2023-12-16,7303.11,7948.66,True,2023-11-08T03:17:38
803,547,2024-09-09,2024-10-09,6588.97,3197.29,True,2024-07-17T17:12:28
804,1035,2023-12-30,2024-01-29,636.41,2803.82,True,2023-02-11T08:27:23
805,94,2024-06-26,2024-07-26,6940.59,1827.69,True,2024-07-19T21:42:16
806,648,2024-08-12,2024-09-11,7919.36,5529.41,False,2024-09-26T01:43:30
807,936,2023-01-10,2023-02-09,2867.33,9355.19,False,2024-10-10T04:51:43
808,1138,2024-01-13,2024-02-12,7859.01,7233.25,False,2024-01-20T13:00:49
809,775,2023-04-10,2023-05-10,3770.11,4488.85,False,2023-05-10T09:54:54
810,711,2023-10-21,2023-11-20,1818.43,5031.20,False,2023-05-02T22:40:03
811,1927,2023-07-24,2023-08-23,4149.65,5319.52,True,2023-03-17T03:52:53
812,1485,2024-09-09,2024-10-09,9586.65,7336.07,False,2023-12-03T22:49:11
813,1982,2022-11-20,2022-12-20,5259.16,5178.80,False,2024-02-17T18:06:28
814,635,2023-05-03,2023-06-02,8810.53,5042.37,True,2022-11-26T01:47:42
815,460,2024-10-01,2024-10-31,927.14,889.13,False,2023-09-27T09:37:04
816,722,2024-07-28,2024-08-27,2981.34,6233.78,False,2025-02-20T15:56:16
817,1738,2024-02-17,2024-03-18,2868.60,3000.00,False,2024-09-14T22:11:14
818,280,2023-10-06,2023-11-05,6057.17,6182.46,False,2023-12-08T16:52:39
819,590,2023-04-24,2023-05-24,4823.65,3008.47,True,2025-03-23T22:13:58
820,1412,2023-08-08,2023-09-07,7141.92,3784.09,False,2025-06-20T09:05:34
821,1365,2024-04-13,2024-05-13,7579.30,2329.27,True,2023-10-09T08:59:44
822,988,2023-10-09,2023-11-08,883.53,5890.56,False,2023-09-10T20:50:45
823,1329,2023-09-18,2023-10-18,1506.09,997.61,True,2024-11-21T09:27:17
824,1210,2024-08-28,2024-09-27,4242.06,1497.70,False,2024-07-17T23:59:16
825,1753,2023-02-13,2023-03-15,8809.51,6360.09,False,2023-01-19T22:10:26
826,668,2023-12-08,2024-01-07,5856.56,1888.14,True,2024-12-15T11:10:12
827,1363,2024-07-18,2024-08-17,2314.05,8448.98,True,2023-08-01T06:23:15
828,592,2023-09-02,2023-10-02,1227.29,6476.37,False,2025-01-03T02:35:05
829,1735,2023-06-16,2023-07-16,9636.98,4604.36,True,2023-12-06T17:01:28
830,166,2022-11-05,2022-12-05,5438.12,8232.86,False,2023-05-05T00:43:46
831,905,2024-09-15,2024-10-15,7122.79,4593.13,True,2023-08-08T13:26:48
832,777,2023-06-07,2023-07-07,990.22,2802.49,True,2025-10-22T13:05:38
833,1774,2023-05-21,2023-06-20,6134.71,3419.75,True,2024-12-23T22:45:57
834,899,2023-03-26,2023-04-25,1443.94,2750.47,False,2023-12-10T06:29:06
835,1175,2024-01-11,2024-02-10,7811.72,4679.99,True,2025-05-25T06:56:35
836,1986,2024-04-30,2024-05-30,6540.72,7457.50,False,2024-06-30T22:46:19
837,1428,2023-01-09,2023-02-08,9510.70,5252.24,True,2024-11-27T20:04:26
838,1465,2022-12-11,2023-01-10,5303.62,1141.61,True,2023-09-13T12:34:47
839,1435,2023-08-06,2023-09-05,9263.91,6454.25,False,2024-09-16T05:12:34
840,785,2023-09-11,2023-10-11,3417.71,7017.29,True,2025-08-06T16:27:56
841,1106,2023-07-20,2023-08-19,3282.69,1139.78,False,2024-09-24T03:44:15
842,1300,2022-11-05,2022-12-05,3521.64,7003.27,False,2023-06-17T07:50:28
843,1715,2022-12-13,2023-01-12,5861.66,730.15,True,2025-10-24T04:56:27
844,1761,2023-10-22,2023-11-21,3552.22,6435.59,True,2025-02-16T12:43:35
845,860,2024-08-01,2024-08-31,688.46,3298.85,False,2024-08-05T21:44:09
846,613,2023-07-02,2023-08-01,1090.11,8650.80,False,2024-04-07T14:29:09
847,1898,2023-07-16,2023-08-15,3692.10,3742.91,False,2023-01-10T15:06:10
848,868,2023-01-01,2023-01-31,5945.64,3806.40,True,2023-09-29T02:50:46
849,1312,2024-03-01,2024-03-31,2120.41,5094.24,True,2024-07-26T05:57:01
850,72,2023-08-26,2023-09-25,5211.98,2600.12,True,2024-03-17T19:39:40
851,224,2022-12-26,2023-01-25,7922.27,6723.81,True,2025-07-29T20:07:02
852,714,2022-11-09,2022-12-09,6024.45,3194.15,True,2022-11-03T11:35:50
853,1509,2023-11-30,2023-12-30,2741.45,7166.48,False,2024-04-17T10:57:46
854,672,2023-09-14,2023-10-14,6038.51,1969.09,True,2025-04-14T17:30:16
855,1661,2023-09-28,2023-10-28,4012.91,5098.62,True,2022-12-24T09:28:26
856,592,2023-12-11,2024-01-10,3801.52,8013.92,True,2023-01-18T04:13:22
857,1879,2023-09-13,2023-10-13,1465.43,3887.21,True,2024-08-12T19:51:34
858,1661,2024-08-31,2024-09-30,7144.80,2856.92,True,2023-05-08T02:26:59
859,682,2023-03-29,2023-04-28,1475.50,7528.08,True,2025-02-01T22:34:04
860,1054,2024-08-27,2024-09-26,8305.37,2230.57,False,2024-11-11T14:11:23
861,1436,2023-10-10,2023-11-09,1019.75,2270.36,False,2024-05-25T02:51:48
862,526,2023-07-29,2023-08-28,6522.51,9107.09,True,2023-02-07T02:04:32
863,1075,2023-05-15,2023-06-14,7564.30,804.69,False,2024-07-05T14:36:05
864,6,2024-09-18,2024-10-18,7921.17,8163.76,False,2025-02-06T03:59:28
865,476,2023-11-27,2023-12-27,8388.95,2891.53,True,2025-06-22T12:16:44
866,574,2023-09-06,2023-10-06,6957.37,418.74,False,2025-08-26T01:28:22
867,1988,2024-07-29,2024-08-28,9621.15,2635.31,False,2025-01-19T12:06:49
868,816,2023-11-12,2023-12-12,3138.46,6864.19,True,2024-09-04T17:17:14
869,1214,2023-11-10,2023-12-10,8144.58,6442.12,False,2025-11-02T10:57:15
870,78,2024-10-10,2024-11-09,8209.54,3410.04,True,2023-10-02T12:14:32
871,738,2023-08-28,2023-09-27,7350.39,8370.26,False,2024-06-03T17:06:54
872,1389,2024-08-31,2024-09-30,6578.37,7020.51,False,2025-02-26T09:25:12
873,1750,2024-05-30,2024-06-29,8788.64,4721.11,True,2023-08-25T08:20:09
874,1370,2024-07-28,2024-08-27,4122.60,5016.77,True,2024-04-22T13:19:00
875,540,2023-12-29,2024-01-28,7437.11,7627.99,False,2024-10-10T06:11:34
876,1098,2023-09-07,2023-10-07,3954.81,3934.99,True,2025-04-03T10:27:51
877,1684,2023-06-29,2023-07-29,7363.01,2636.92,False,2024-12-19T09:34:15
878,1342,2024-03-10,2024-04-09,4970.54,8382.94,False,2023-05-10T12:23:08
879,73,2022-11-15,2022-12-15,8970.03,8841.17,False,2022-12-17T08:34:31
880,1645,2024-04-28,2024-05-28,8226.06,2558.13,False,2025-01-02T21:28:57
881,1833,2022-12-25,2023-01-24,1230.16,1454.91,True,2022-12-05T17:07:21
882,1256,2023-04-29,2023-05-29,661.54,2823.71,True,2024-05-07T12:56:47
883,970,2023-08-27,2023-09-26,3956.01,6174.49,True,2025-06-29T07:27:03
884,549,2024-07-10,2024-08-09,989.29,4875.51,False,2023-04-27T21:02:12
885,858,2024-06-03,2024-07-03,5842.88,8613.46,True,2024-12-08T16:30:55
886,449,2023-10-25,2023-11-24,3677.45,9045.21,False,2023-09-16T18:15:41
887,492,2024-07-31,2024-08-30,5336.63,5769.60,True,2023-09-02T13:38:20
888,1077,2024-03-01,2024-03-31,7816.31,5464.55,True,2023-06-02T21:17:15
889,1255,2023-04-18,2023-05-18,5856.38,4392.72,False,2023-02-25T01:36:24
890,1188,2023-10-22,2023-11-21,5825.19,798.54,False,2023-06-20T23:36:08
891,1468,2022-12-13,2023-01-12,3915.94,6874.10,True,2024-02-26T06:16:45
892,1691,2023-05-30,2023-06-29,8703.38,2242.19,True,2022-11-18T07:03:40
893,944,2024-08-05,2024-09-04,6425.61,7082.93,True,2023-10-30T03:44:18
894,832,2023-05-06,2023-06-05,6481.80,408.82,False,2025-06-25T21:40:18
895,21,2024-07-20,2024-08-19,3387.83,4549.16,False,2023-09-18T11:03:01
896,54,2023-11-22,2023-12-22,1474.60,7746.47,True,2024-02-13T22:35:44
897,683,2023-08-25,2023-09-24,4417.56,8032.84,False,2025-02-13T10:05:56
898,1602,2023-03-02,2023-04-01,3570.79,5816.80,True,2023-09-29T06:43:47
899,1323,2024-03-21,2024-04-20,4278.38,5267.66,False,2025-01-02T14:51:13
900,1777,2024-10-14,2024-11-13,6112.12,8274.65,True,2023-11-15T13:35:13
901,336,2023-01-16,2023-02-15,2418.58,3034.21,True,2025-05-05T05:49:24
902,517,2023-12-28,2024-01-27,2782.20,957.45,True,2023-11-25T19:29:53
903,1414,2023-05-22,2023-06-21,1108.70,1355.85,True,2022-12-04T10:28:03
904,1693,2024-03-27,2024-04-26,4581.07,5529.71,True,2023-12-25T08:00:37
905,1514,2023-11-21,2023-12-21,8553.57,3874.39,True,2023-09-17T17:01:19
906,697,2024-01-26,2024-02-25,6121.48,7332.14,True,2023-08-16T22:14:42
907,1731,2023-09-22,2023-10-22,3361.61,6940.54,True,2025-02-03T01:31:22
908,1999,2023-11-03,2023-12-03,8445.21,5383.04,True,2024-03-21T00:22:40
909,274,2024-09-04,2024-10-04,8249.41,2368.31,False,2024-01-30T16:38:59
910,1392,2024-04-03,2024-05-03,8634.37,9243.86,True,2022-12-15T12:01:02
911,553,2024-09-23,2024-10-23,518.80,7420.33,False,2025-03-26T16:38:05
912,1905,2024-10-06,2024-11-05,3633.91,1640.92,False,2024-03-03T15:18:52
913,1512,2024-01-08,2024-02-07,6148.89,1954.37,True,2025-07-13T13:13:44
914,46,2024-07-03,2024-08-02,1912.30,6691.25,True,2025-05-18T09:53:24
915,31,2024-07-20,2024-08-19,758.68,2135.20,False,2024-06-25T12:51:49
916,1079,2023-10-07,2023-11-06,9413.33,1958.83,True,2023-04-27T12:07:23
917,543,2024-10-19,2024-11-18,6791.78,3429.49,False,2025-09-22T12:21:28
918,1162,2023-10-10,2023-11-09,1410.89,8881.40,False,2025-05-07T22:49:27
919,472,2023-02-18,2023-03-20,7709.86,5897.91,False,2023-10-17T23:32:14
920,239,2023-04-07,2023-05-07,6544.07,4810.71,False,2024-05-19T13:36:35
921,377,2023-05-08,2023-06-07,6089.64,8537.87,False,2024-11-08T01:28:38
922,836,2023-08-21,2023-09-20,7484.90,7678.60,False,2023-02-02T10:35:56
923,115,2024-01-17,2024-02-16,9046.32,5289.94,False,2022-11-10T12:22:44
924,939,2024-10-25,2024-11-24,6010.20,3702.40,False,2024-08-07T05:46:28
925,142,2023-02-12,2023-03-14,9098.50,431.63,True,2024-09-29T05:53:57
926,1,2024-09-21,2024-10-21,6598.42,761.66,True,2024-03-07T05:18:32
927,804,2023-04-06,2023-05-06,2836.85,8862.00,False,2022-11-14T10:53:16
928,113,2024-05-25,2024-06-24,1724.17,9030.57,True,2023-08-10T20:41:32
929,1478,2024-03-19,2024-04-18,9711.32,4249.95,True,2025-03-02T22:06:36
930,864,2023-12-28,2024-01-27,1154.17,7187.57,True,2023-08-31T03:06:26
931,880,2023-07-22,2023-08-21,2276.68,1724.78,False,2023-01-24T15:12:57
932,1663,2023-06-23,2023-07-23,6183.07,5361.43,False,2023-09-27T20:35:43
933,1450,2024-10-01,2024-10-31,4779.49,4539.44,True,2023-09-10T12:33:38
934,1416,2023-02-07,2023-03-09,3356.89,9011.74,True,2023-06-04T14:15:02
935,132,2023-09-06,2023-10-06,3153.95,1912.21,True,2023-01-07T05:25:48
936,340,2022-11-04,2022-12-04,2267.70,1861.59,True,2025-07-15T21:00:52
937,404,2024-05-02,2024-06-01,5459.42,7555.95,True,2024-10-04T16:24:20
938,1025,2023-11-08,2023-12-08,9418.70,3361.43,True,2025-04-18T03:12:07
939,446,2023-09-03,2023-10-03,3709.59,9448.96,False,2024-08-17T10:59:40
940,297,2023-08-26,2023-09-25,5110.78,649.40,False,2024-09-03T06:39:24
941,1883,2024-08-15,2024-09-14,9874.41,8148.48,True,2025-11-01T13:55:36
942,570,2023-10-17,2023-11-16,3343.30,1963.11,False,2025-06-20T22:08:54
943,1894,2024-09-03,2024-10-03,2023.82,5771.39,True,2024-04-02T18:36:39
944,516,2024-02-13,2024-03-14,8204.24,3929.62,True,2024-10-31T04:15:01
945,1070,2024-06-05,2024-07-05,6820.75,6269.71,True,2024-03-19T04:26:49
946,1179,2024-03-08,2024-04-07,7209.21,8636.00,False,2022-11-25T10:30:29
947,71,2023-03-17,2023-04-16,3155.65,8670.79,True,2024-04-10T14:02:32
948,403,2023-05-17,2023-06-16,6605.87,4577.63,True,2025-06-26T14:41:51
949,722,2023-01-22,2023-02-21,9269.88,8217.52,True,2024-05-19T08:49:54
950,425,2023-10-18,2023-11-17,7298.96,4465.70,False,2024-11-15T16:47:31
951,1614,2023-03-08,2023-04-07,6429.31,7055.42,True,2023-10-04T21:50:04
952,698,2023-09-01,2023-10-01,2801.94,693.65,False,2022-11-05T11:11:54
953,697,2024-02-17,2024-03-18,5833.23,3688.82,False,2025-06-02T04:23:23
954,122,2024-10-20,2024-11-19,5333.29,9420.83,False,2024-04-12T20:32:09
955,1657,2022-11-10,2022-12-10,9136.71,1574.91,True,2024-08-28T06:49:17
956,1518,2023-03-25,2023-04-24,7132.36,2138.90,True,2025-09-29T10:33:22
957,988,2024-05-28,2024-06-27,542.55,4234.47,True,2025-08-15T19:16:21
958,1142,2023-07-19,2023-08-18,4639.45,7801.83,False,2023-01-21T13:46:17
959,807,2023-02-02,2023-03-04,6972.08,2994.67,False,2023-07-13T23:01:17
960,345,2024-02-29,2024-03-30,7559.97,1291.56,True,2023-09-27T02:15:48
961,1516,2023-06-19,2023-07-19,3983.96,6281.53,False,2023-03-20T23:26:15
962,85,2024-04-18,2024-05-18,5781.99,7417.08,True,2024-08-20T18:01:36
963,1362,2022-11-25,2022-12-25,8464.61,4568.48,True,2023-12-24T12:24:23
964,1529,2024-08-14,2024-09-13,2140.77,7850.73,False,2023-07-24T18:20:42
